load_zone,stage_id,timepoint,load_mw
IID,1,20453009,313.2002678
IID,1,20453010,324.6461248
IID,1,20453011,329.8487871
IID,1,20453012,328.8082546
IID,1,20453013,337.1325142
IID,1,20453014,330.8893195
IID,1,20453015,332.9703844
IID,1,20453016,324.6461248
IID,1,20453017,325.6866573
IID,1,20453018,318.4029301
IID,1,20453019,337.1325142
IID,1,20453020,344.4162414
IID,1,20453021,334.0109169
IID,1,20453022,297.5922811
IID,1,20453023,268.4573724
IID,1,20453024,254.9304506
IID,1,20453101,257.0115155
IID,1,20453102,246.606191
IID,1,20453103,246.606191
IID,1,20453104,241.4035287
IID,1,20453105,266.3763075
IID,1,20453106,274.7005671
IID,1,20453107,298.6328135
IID,1,20453108,326.7271897
IID,1,20453109,344.4162414
IID,1,20453110,400.6049937
IID,1,20453111,366.2674229
IID,1,20453112,431.8209673
IID,1,20453113,395.4023315
IID,1,20453114,390.1996692
IID,1,20453115,401.6455262
IID,1,20453116,391.2402017
IID,1,20453117,396.4428639
IID,1,20453118,377.7132798
IID,1,20453119,380.8348772
IID,1,20453120,389.1591368
IID,1,20453121,357.9431632
IID,1,20453122,330.8893195
IID,1,20453123,301.7544109
IID,1,20453124,277.8221645
IID,1,20453201,279.9032294
IID,1,20453202,267.41684
IID,1,20453203,266.3763075
IID,1,20453204,266.3763075
IID,1,20453205,281.9842943
IID,1,20453206,303.8354758
IID,1,20453207,332.9703844
IID,1,20453208,372.5106176
IID,1,20453209,396.4428639
IID,1,20453210,423.4967077
IID,1,20453211,447.4289541
IID,1,20453212,465.1180057
IID,1,20453213,482.8070574
IID,1,20453214,479.68546
IID,1,20453215,480.7259925
IID,1,20453216,469.2801355
IID,1,20453217,448.4694865
IID,1,20453218,415.1724481
IID,1,20453219,419.3345779
IID,1,20453220,413.0913832
IID,1,20453221,383.9564745
IID,1,20453222,344.4162414
IID,1,20453223,309.038138
IID,1,20453224,283.0248268
IID,1,20453301,262.2141777
IID,1,20453302,253.8899181
IID,1,20453303,239.3224638
IID,1,20453304,245.5656585
IID,1,20453305,251.8088532
IID,1,20453306,259.0925804
IID,1,20453307,279.9032294
IID,1,20453308,300.7138784
IID,1,20453309,326.7271897
IID,1,20453310,336.0919818
IID,1,20453311,353.7810334
IID,1,20453312,355.8620983
IID,1,20453313,363.1458255
IID,1,20453314,378.7538123
IID,1,20453315,381.8754096
IID,1,20453316,384.997007
IID,1,20453317,377.7132798
IID,1,20453318,355.8620983
IID,1,20453319,357.9431632
IID,1,20453320,363.1458255
IID,1,20453321,336.0919818
IID,1,20453322,318.4029301
IID,1,20453323,286.1464241
IID,1,20453324,270.5384373
IID,1,20453401,262.2141777
IID,1,20453402,253.8899181
IID,1,20453403,239.3224638
IID,1,20453404,245.5656585
IID,1,20453405,251.8088532
IID,1,20453406,259.0925804
IID,1,20453407,279.9032294
IID,1,20453408,300.7138784
IID,1,20453409,326.7271897
IID,1,20453410,336.0919818
IID,1,20453411,353.7810334
IID,1,20453412,355.8620983
IID,1,20453413,363.1458255
IID,1,20453414,378.7538123
IID,1,20453415,381.8754096
IID,1,20453416,384.997007
IID,1,20453417,377.7132798
IID,1,20453418,355.8620983
IID,1,20453419,357.9431632
IID,1,20453420,363.1458255
IID,1,20453421,336.0919818
IID,1,20453422,318.4029301
IID,1,20453423,286.1464241
IID,1,20453424,270.5384373
IID,1,20453501,383.9564745
IID,1,20453502,358.9836957
IID,1,20453503,349.6189036
IID,1,20453504,339.2135791
IID,1,20453505,346.4973063
IID,1,20453506,361.0647606
IID,1,20453507,406.8481885
IID,1,20453508,472.4017329
IID,1,20453509,523.387823
IID,1,20453510,582.6981727
IID,1,20453511,637.8463926
IID,1,20453512,699.2378073
IID,1,20453513,737.737508
IID,1,20453514,766.8724166
IID,1,20453515,787.6830656
IID,1,20453516,789.7641305
IID,1,20453517,768.9534815
IID,1,20453518,735.6564431
IID,1,20453519,680.5082231
IID,1,20453520,652.413847
IID,1,20453521,611.8330814
IID,1,20453522,532.7526151
IID,1,20453523,485.9286548
IID,1,20453524,426.618305
IID,1,20453601,395.4023315
IID,1,20453602,367.3079553
IID,1,20453603,352.740501
IID,1,20453604,349.6189036
IID,1,20453605,361.0647606
IID,1,20453606,372.5106176
IID,1,20453607,413.0913832
IID,1,20453608,475.5233302
IID,1,20453609,543.1579396
IID,1,20453610,607.6709516
IID,1,20453611,666.9813013
IID,1,20453612,730.4537808
IID,1,20453613,780.3993385
IID,1,20453614,816.8179743
IID,1,20453615,840.7502206
IID,1,20453616,852.1960776
IID,1,20453617,827.2232988
IID,1,20453618,787.6830656
IID,1,20453619,734.6159106
IID,1,20453620,708.6025993
IID,1,20453621,649.2922496
IID,1,20453622,578.5360429
IID,1,20453623,512.9824985
IID,1,20453624,463.0369408
IID,1,20453701,255.970983
IID,1,20453702,245.5656585
IID,1,20453703,250.7683208
IID,1,20453704,255.970983
IID,1,20453705,276.781632
IID,1,20453706,305.9165407
IID,1,20453707,315.2813327
IID,1,20453708,338.1730467
IID,1,20453709,354.8215659
IID,1,20453710,378.7538123
IID,1,20453711,396.4428639
IID,1,20453712,401.6455262
IID,1,20453713,419.3345779
IID,1,20453714,429.7399024
IID,1,20453715,438.064162
IID,1,20453716,432.8614997
IID,1,20453717,418.2940454
IID,1,20453718,406.8481885
IID,1,20453719,412.0508507
IID,1,20453720,395.4023315
IID,1,20453721,360.0242281
IID,1,20453722,325.6866573
IID,1,20453723,288.227489
IID,1,20453724,261.1736453
LDWP,1,20200101,2586.226107
LDWP,1,20200102,2494.904563
LDWP,1,20200103,2461.115592
LDWP,1,20200104,2411.801959
LDWP,1,20200105,2397.190512
LDWP,1,20200106,2364.314756
LDWP,1,20200107,2406.322666
LDWP,1,20200108,2377.099772
LDWP,1,20200109,2447.417361
LDWP,1,20200110,2512.255657
LDWP,1,20200111,2572.527875
LDWP,1,20200112,2599.011123
LDWP,1,20200113,2622.754724
LDWP,1,20200114,2614.535785
LDWP,1,20200115,2620.928293
LDWP,1,20200116,2604.490415
LDWP,1,20200117,2673.894788
LDWP,1,20200118,3040.094177
LDWP,1,20200119,3146.027167
LDWP,1,20200120,3123.196781
LDWP,1,20200121,3073.883148
LDWP,1,20200122,2967.950158
LDWP,1,20200123,2778.914563
LDWP,1,20200124,2579.833599
LDWP,1,20200201,2390.798004
LDWP,1,20200202,2315.001123
LDWP,1,20200203,2291.257522
LDWP,1,20200204,2247.423181
LDWP,1,20200205,2285.778229
LDWP,1,20200206,2418.194467
LDWP,1,20200207,2682.113727
LDWP,1,20200208,2848.318936
LDWP,1,20200209,3037.354531
LDWP,1,20200210,3172.510415
LDWP,1,20200211,3257.43945
LDWP,1,20200212,3292.141636
LDWP,1,20200213,3293.054852
LDWP,1,20200214,3272.964112
LDWP,1,20200215,3275.703759
LDWP,1,20200216,3204.472955
LDWP,1,20200217,3250.133726
LDWP,1,20200218,3545.102311
LDWP,1,20200219,3550.581604
LDWP,1,20200220,3461.999707
LDWP,1,20200221,3353.32707
LDWP,1,20200222,3190.774723
LDWP,1,20200223,2940.553695
LDWP,1,20200224,2702.204467
LDWP,1,20200301,2416.368036
LDWP,1,20200302,2310.435046
LDWP,1,20200303,2282.125367
LDWP,1,20200304,2273.906428
LDWP,1,20200305,2262.947843
LDWP,1,20200306,2409.975528
LDWP,1,20200307,2693.985528
LDWP,1,20200308,2899.459
LDWP,1,20200309,3055.618839
LDWP,1,20200310,3181.642569
LDWP,1,20200311,3292.141636
LDWP,1,20200312,3316.798453
LDWP,1,20200313,3319.538099
LDWP,1,20200314,3311.319161
LDWP,1,20200315,3288.488775
LDWP,1,20200316,3242.828003
LDWP,1,20200317,3225.47691
LDWP,1,20200318,3400.814273
LDWP,1,20200319,3563.36662
LDWP,1,20200320,3464.739353
LDWP,1,20200321,3371.591379
LDWP,1,20200322,3183.469
LDWP,1,20200323,2896.719354
LDWP,1,20200324,2627.320801
LDWP,1,20200401,2409.975528
LDWP,1,20200402,2315.914338
LDWP,1,20200403,2255.64212
LDWP,1,20200404,2203.58884
LDWP,1,20200405,2241.943888
LDWP,1,20200406,2402.669805
LDWP,1,20200407,2661.109772
LDWP,1,20200408,2891.240061
LDWP,1,20200409,3087.581379
LDWP,1,20200410,3274.790543
LDWP,1,20200411,3445.561829
LDWP,1,20200412,3567.019482
LDWP,1,20200413,3638.250286
LDWP,1,20200414,3694.869642
LDWP,1,20200415,3684.824273
LDWP,1,20200416,3665.646749
LDWP,1,20200417,3541.44945
LDWP,1,20200418,3486.656524
LDWP,1,20200419,3636.423855
LDWP,1,20200420,3567.932697
LDWP,1,20200421,3401.727488
LDWP,1,20200422,3185.295431
LDWP,1,20200423,2885.760769
LDWP,1,20200424,2630.060447
LDWP,1,20200501,2330.525785
LDWP,1,20200502,2231.898519
LDWP,1,20200503,2189.890609
LDWP,1,20200504,2254.728904
LDWP,1,20200505,2434.632345
LDWP,1,20200506,2785.307071
LDWP,1,20200507,3137.808228
LDWP,1,20200508,3324.104177
LDWP,1,20200509,3482.090447
LDWP,1,20200510,3579.804498
LDWP,1,20200511,3611.767038
LDWP,1,20200512,3625.46527
LDWP,1,20200513,3609.940607
LDWP,1,20200514,3606.287745
LDWP,1,20200515,3604.461315
LDWP,1,20200516,3503.094401
LDWP,1,20200517,3414.512504
LDWP,1,20200518,3435.516459
LDWP,1,20200519,3570.672344
LDWP,1,20200520,3516.792633
LDWP,1,20200521,3353.32707
LDWP,1,20200522,3014.524145
LDWP,1,20200523,2714.076267
LDWP,1,20200524,2557.916428
LDWP,1,20200601,2149.70913
LDWP,1,20200602,2108.614435
LDWP,1,20200603,2111.354081
LDWP,1,20200604,2171.6263
LDWP,1,20200605,2341.484371
LDWP,1,20200606,2592.618615
LDWP,1,20200607,2769.782409
LDWP,1,20200608,2957.904788
LDWP,1,20200609,3131.41572
LDWP,1,20200610,3312.232376
LDWP,1,20200611,3409.033212
LDWP,1,20200612,3437.34289
LDWP,1,20200613,3517.705848
LDWP,1,20200614,3525.924787
LDWP,1,20200615,3476.611154
LDWP,1,20200616,3401.727488
LDWP,1,20200617,3309.49273
LDWP,1,20200618,3173.42363
LDWP,1,20200619,3325.017392
LDWP,1,20200620,3338.715624
LDWP,1,20200621,3148.766813
LDWP,1,20200622,2919.54974
LDWP,1,20200623,2656.543695
LDWP,1,20200624,2551.52392
LDWP,1,20200701,2316.827554
LDWP,1,20200702,2200.849194
LDWP,1,20200703,2122.312667
LDWP,1,20200704,2098.569065
LDWP,1,20200705,2115.006943
LDWP,1,20200706,2136.924114
LDWP,1,20200707,2159.754499
LDWP,1,20200708,2293.997168
LDWP,1,20200709,2453.809869
LDWP,1,20200710,2578.920383
LDWP,1,20200711,2658.370126
LDWP,1,20200712,2650.151187
LDWP,1,20200713,2634.626525
LDWP,1,20200714,2607.230062
LDWP,1,20200715,2553.350351
LDWP,1,20200716,2518.648165
LDWP,1,20200717,2566.135367
LDWP,1,20200718,2659.283341
LDWP,1,20200719,2913.157232
LDWP,1,20200720,3043.747039
LDWP,1,20200721,2930.508325
LDWP,1,20200722,2705.857328
LDWP,1,20200723,2476.640255
LDWP,1,20200724,2343.310801
LDWP,1,20200801,2256.555335
LDWP,1,20200802,2173.452731
LDWP,1,20200803,2101.308712
LDWP,1,20200804,2084.870834
LDWP,1,20200805,2113.180512
LDWP,1,20200806,2099.482281
LDWP,1,20200807,2157.928068
LDWP,1,20200808,2284.865014
LDWP,1,20200809,2431.892698
LDWP,1,20200810,2542.391766
LDWP,1,20200811,2594.445046
LDWP,1,20200812,2608.143277
LDWP,1,20200813,2614.535785
LDWP,1,20200814,2615.449
LDWP,1,20200815,2611.796139
LDWP,1,20200816,2616.362216
LDWP,1,20200817,2648.324756
LDWP,1,20200818,2675.721219
LDWP,1,20200819,2905.851508
LDWP,1,20200820,3043.747039
LDWP,1,20200821,2941.46691
LDWP,1,20200822,2735.993438
LDWP,1,20200823,2520.474595
LDWP,1,20200824,2331.439001
LDWP,1,20200901,2478.466686
LDWP,1,20200902,2370.707264
LDWP,1,20200903,2302.216107
LDWP,1,20200904,2316.827554
LDWP,1,20200905,2347.876879
LDWP,1,20200906,2316.827554
LDWP,1,20200907,2461.115592
LDWP,1,20200908,2672.068357
LDWP,1,20200909,2855.624659
LDWP,1,20200910,2987.127682
LDWP,1,20200911,3021.829868
LDWP,1,20200912,3025.48273
LDWP,1,20200913,2992.606974
LDWP,1,20200914,2944.206556
LDWP,1,20200915,2893.066492
LDWP,1,20200916,2874.802183
LDWP,1,20200917,2901.285431
LDWP,1,20200918,2893.979708
LDWP,1,20200919,2988.040897
LDWP,1,20200920,3158.812183
LDWP,1,20200921,3100.366395
LDWP,1,20200922,2934.161187
LDWP,1,20200923,2774.348486
LDWP,1,20200924,2547.871058
LDWP,1,20201001,2227.332441
LDWP,1,20201002,2153.361991
LDWP,1,20201003,2143.316622
LDWP,1,20201004,2190.803824
LDWP,1,20201005,2321.393631
LDWP,1,20201006,2590.792184
LDWP,1,20201007,2861.103952
LDWP,1,20201008,3077.53601
LDWP,1,20201009,3251.960157
LDWP,1,20201010,3379.810318
LDWP,1,20201011,3481.177231
LDWP,1,20201012,3532.317295
LDWP,1,20201013,3589.849868
LDWP,1,20201014,3654.688163
LDWP,1,20201015,3671.126041
LDWP,1,20201016,3630.031347
LDWP,1,20201017,3477.524369
LDWP,1,20201018,3264.745173
LDWP,1,20201019,3192.601154
LDWP,1,20201020,3325.930607
LDWP,1,20201021,3191.687939
LDWP,1,20201022,2897.632569
LDWP,1,20201023,2622.754724
LDWP,1,20201024,2427.326621
LDWP,1,20201101,2343.310801
LDWP,1,20201102,2252.902474
LDWP,1,20201103,2215.460641
LDWP,1,20201104,2212.720994
LDWP,1,20201105,2231.898519
LDWP,1,20201106,2255.64212
LDWP,1,20201107,2378.926203
LDWP,1,20201108,2600.837554
LDWP,1,20201109,2796.265656
LDWP,1,20201110,2956.991572
LDWP,1,20201111,3010.871283
LDWP,1,20201112,3055.618839
LDWP,1,20201113,3051.965978
LDWP,1,20201114,3047.3999
LDWP,1,20201115,3021.829868
LDWP,1,20201116,3029.135592
LDWP,1,20201117,2982.561605
LDWP,1,20201118,2922.289386
LDWP,1,20201119,2910.417585
LDWP,1,20201120,3082.102087
LDWP,1,20201121,3026.395945
LDWP,1,20201122,2847.40572
LDWP,1,20201123,2644.671894
LDWP,1,20201124,2464.768454
LDWP,1,20201201,2505.863148
LDWP,1,20201202,2390.798004
LDWP,1,20201203,2336.005078
LDWP,1,20201204,2309.52183
LDWP,1,20201205,2333.265432
LDWP,1,20201206,2359.748679
LDWP,1,20201207,2534.172827
LDWP,1,20201208,2751.5181
LDWP,1,20201209,3047.3999
LDWP,1,20201210,3276.616974
LDWP,1,20201211,3421.818228
LDWP,1,20201212,3492.135816
LDWP,1,20201213,3577.064852
LDWP,1,20201214,3628.204916
LDWP,1,20201215,3675.692118
LDWP,1,20201216,3683.911057
LDWP,1,20201217,3607.200961
LDWP,1,20201218,3478.437585
LDWP,1,20201219,3355.153501
LDWP,1,20201220,3389.855688
LDWP,1,20201221,3331.4099
LDWP,1,20201222,3054.705624
LDWP,1,20201223,2772.522055
LDWP,1,20201224,2577.093952
LDWP,1,20201301,2578.920383
LDWP,1,20201302,2463.855239
LDWP,1,20201303,2421.847329
LDWP,1,20201304,2424.586975
LDWP,1,20201305,2550.610705
LDWP,1,20201306,2713.163052
LDWP,1,20201307,3009.044852
LDWP,1,20201308,3325.017392
LDWP,1,20201309,3565.193051
LDWP,1,20201310,3862.901282
LDWP,1,20201311,4077.506909
LDWP,1,20201312,4232.753533
LDWP,1,20201313,4353.29797
LDWP,1,20201314,4473.842407
LDWP,1,20201315,4534.114625
LDWP,1,20201316,4543.24678
LDWP,1,20201317,4402.611603
LDWP,1,20201318,4118.601603
LDWP,1,20201319,3867.467359
LDWP,1,20201320,3849.203051
LDWP,1,20201321,3730.485044
LDWP,1,20201322,3324.104177
LDWP,1,20201323,3001.739129
LDWP,1,20201324,2727.774499
LDWP,1,20201401,2551.52392
LDWP,1,20201402,2469.334531
LDWP,1,20201403,2409.062313
LDWP,1,20201404,2445.59093
LDWP,1,20201405,2598.097907
LDWP,1,20201406,2801.744949
LDWP,1,20201407,3035.5281
LDWP,1,20201408,3281.183051
LDWP,1,20201409,3472.045077
LDWP,1,20201410,3659.254241
LDWP,1,20201411,3831.851957
LDWP,1,20201412,3961.528549
LDWP,1,20201413,4078.420124
LDWP,1,20201414,4157.869867
LDWP,1,20201415,4200.790992
LDWP,1,20201416,4188.005976
LDWP,1,20201417,4080.246555
LDWP,1,20201418,3804.455494
LDWP,1,20201419,3622.725623
LDWP,1,20201420,3693.956427
LDWP,1,20201421,3545.102311
LDWP,1,20201422,3257.43945
LDWP,1,20201423,2952.425495
LDWP,1,20201424,2696.725174
LDWP,1,20201501,3359.719578
LDWP,1,20201502,3201.733309
LDWP,1,20201503,3056.532055
LDWP,1,20201504,2994.433405
LDWP,1,20201505,2962.470865
LDWP,1,20201506,2901.285431
LDWP,1,20201507,2993.52019
LDWP,1,20201508,3347.847778
LDWP,1,20201509,3808.108356
LDWP,1,20201510,4321.33543
LDWP,1,20201511,4723.15022
LDWP,1,20201512,5035.469898
LDWP,1,20201513,5223.592277
LDWP,1,20201514,5366.9671
LDWP,1,20201515,5426.326104
LDWP,1,20201516,5368.793531
LDWP,1,20201517,5242.769802
LDWP,1,20201518,5071.998516
LDWP,1,20201519,5010.813082
LDWP,1,20201520,4986.156265
LDWP,1,20201521,4789.814947
LDWP,1,20201522,4479.321699
LDWP,1,20201523,4133.21305
LDWP,1,20201524,3802.629064
LDWP,1,20201601,2461.115592
LDWP,1,20201602,2367.054403
LDWP,1,20201603,2321.393631
LDWP,1,20201604,2362.488325
LDWP,1,20201605,2506.776364
LDWP,1,20201606,2784.393856
LDWP,1,20201607,2979.821958
LDWP,1,20201608,3231.869418
LDWP,1,20201609,3475.697938
LDWP,1,20201610,3711.30752
LDWP,1,20201611,3879.33916
LDWP,1,20201612,4008.102536
LDWP,1,20201613,4117.688388
LDWP,1,20201614,4203.530639
LDWP,1,20201615,4242.798902
LDWP,1,20201616,4188.005976
LDWP,1,20201617,4008.102536
LDWP,1,20201618,3799.889417
LDWP,1,20201619,3880.252375
LDWP,1,20201620,3761.534369
LDWP,1,20201621,3503.094401
LDWP,1,20201622,3158.812183
LDWP,1,20201623,2846.492505
LDWP,1,20201624,2616.362216
LDWP,1,20201701,2461.115592
LDWP,1,20201702,2338.744724
LDWP,1,20201703,2270.253567
LDWP,1,20201704,2235.55138
LDWP,1,20201705,2280.298937
LDWP,1,20201706,2479.379901
LDWP,1,20201707,2797.178872
LDWP,1,20201708,3000.825913
LDWP,1,20201709,3167.944338
LDWP,1,20201710,3296.707714
LDWP,1,20201711,3377.070672
LDWP,1,20201712,3419.991797
LDWP,1,20201713,3410.859643
LDWP,1,20201714,3418.165366
LDWP,1,20201715,3380.723533
LDWP,1,20201716,3369.764948
LDWP,1,20201717,3431.863598
LDWP,1,20201718,3688.477134
LDWP,1,20201719,3640.076716
LDWP,1,20201720,3535.970157
LDWP,1,20201721,3449.214691
LDWP,1,20201722,3244.654434
LDWP,1,20201723,2955.165142
LDWP,1,20201724,2678.460865
LDWP,1,20201801,2543.44644
LDWP,1,20201802,2449.344299
LDWP,1,20201803,2409.911021
LDWP,1,20201804,2387.505749
LDWP,1,20201805,2412.599653
LDWP,1,20201806,2553.30476
LDWP,1,20201807,2863.393719
LDWP,1,20201808,3109.851708
LDWP,1,20201809,3225.46291
LDWP,1,20201810,3330.319581
LDWP,1,20201811,3393.950553
LDWP,1,20201812,3384.988444
LDWP,1,20201813,3369.752859
LDWP,1,20201814,3361.686961
LDWP,1,20201815,3321.357472
LDWP,1,20201816,3291.782514
LDWP,1,20201817,3284.612827
LDWP,1,20201818,3490.741326
LDWP,1,20201819,3614.418426
LDWP,1,20201820,3581.258624
LDWP,1,20201821,3510.457965
LDWP,1,20201822,3337.489268
LDWP,1,20201823,3099.993388
LDWP,1,20201824,2833.818761
LDWP,1,20201901,2240.527167
LDWP,1,20201902,2151.802291
LDWP,1,20201903,2118.642489
LDWP,1,20201904,2156.283346
LDWP,1,20201905,2301.469506
LDWP,1,20201906,2579.294875
LDWP,1,20201907,2762.121892
LDWP,1,20201908,2920.751215
LDWP,1,20201909,3069.522219
LDWP,1,20201910,3173.482679
LDWP,1,20201911,3266.68861
LDWP,1,20201912,3290.886303
LDWP,1,20201913,3316.876418
LDWP,1,20201914,3313.291575
LDWP,1,20201915,3277.44314
LDWP,1,20201916,3202.161427
LDWP,1,20201917,3110.747919
LDWP,1,20201918,2982.589765
LDWP,1,20201919,3088.342647
LDWP,1,20201920,3115.228973
LDWP,1,20201921,2980.797343
LDWP,1,20201922,2791.69685
LDWP,1,20201923,2590.049405
LDWP,1,20201924,2364.204267
LDWP,1,20202001,2232.461269
LDWP,1,20202002,2168.830298
LDWP,1,20202003,2143.736393
LDWP,1,20202004,2182.273461
LDWP,1,20202005,2335.525519
LDWP,1,20202006,2567.644133
LDWP,1,20202007,2814.102122
LDWP,1,20202008,3004.098826
LDWP,1,20202009,3148.388775
LDWP,1,20202010,3255.934079
LDWP,1,20202011,3312.395364
LDWP,1,20202012,3313.291575
LDWP,1,20202013,3303.433255
LDWP,1,20202014,3314.187785
LDWP,1,20202015,3282.820405
LDWP,1,20202016,3228.151542
LDWP,1,20202017,3146.596353
LDWP,1,20202018,3036.362417
LDWP,1,20202019,3129.568347
LDWP,1,20202020,3272.065875
LDWP,1,20202021,3109.851708
LDWP,1,20202022,2816.790754
LDWP,1,20202023,2557.785814
LDWP,1,20202024,2361.515634
LDWP,1,20202101,2827.545285
LDWP,1,20202102,2676.085648
LDWP,1,20202103,2611.558466
LDWP,1,20202104,2614.247098
LDWP,1,20202105,2774.668844
LDWP,1,20202106,2932.401956
LDWP,1,20202107,3291.782514
LDWP,1,20202108,3760.500797
LDWP,1,20202109,4171.861585
LDWP,1,20202110,4514.214136
LDWP,1,20202111,4748.125172
LDWP,1,20202112,4931.8484
LDWP,1,20202113,5106.609519
LDWP,1,20202114,5180.995021
LDWP,1,20202115,5227.597986
LDWP,1,20202116,5186.372286
LDWP,1,20202117,4994.583161
LDWP,1,20202118,4560.817101
LDWP,1,20202119,4348.415126
LDWP,1,20202120,4301.812161
LDWP,1,20202121,4006.062575
LDWP,1,20202122,3799.934075
LDWP,1,20202123,3180.652366
LDWP,1,20202124,2907.308052
LDWP,1,20202201,2400.052701
LDWP,1,20202202,2348.968682
LDWP,1,20202203,2340.902784
LDWP,1,20202204,2354.345947
LDWP,1,20202205,2458.306408
LDWP,1,20202206,2614.247098
LDWP,1,20202207,2967.35418
LDWP,1,20202208,3255.037868
LDWP,1,20202209,3455.789102
LDWP,1,20202210,3616.210848
LDWP,1,20202211,3720.171308
LDWP,1,20202212,3777.528804
LDWP,1,20202213,3837.574932
LDWP,1,20202214,3850.121884
LDWP,1,20202215,3841.159775
LDWP,1,20202216,3796.349232
LDWP,1,20202217,3691.49256
LDWP,1,20202218,3524.797339
LDWP,1,20202219,3426.214144
LDWP,1,20202220,3544.513978
LDWP,1,20202221,3420.836879
LDWP,1,20202222,3121.502449
LDWP,1,20202223,2846.365713
LDWP,1,20202224,2608.869833
LDWP,1,20202301,2586.464562
LDWP,1,20202302,2472.645782
LDWP,1,20202303,2378.543641
LDWP,1,20202304,2348.968682
LDWP,1,20202305,2343.591417
LDWP,1,20202306,2288.922554
LDWP,1,20202307,2352.553525
LDWP,1,20202308,2540.757807
LDWP,1,20202309,2764.810524
LDWP,1,20202310,2996.032928
LDWP,1,20202311,3203.953849
LDWP,1,20202312,3410.978559
LDWP,1,20202313,3628.7578
LDWP,1,20202314,3811.584817
LDWP,1,20202315,3970.21414
LDWP,1,20202316,4079.551866
LDWP,1,20202317,4023.986792
LDWP,1,20202318,3877.904421
LDWP,1,20202319,3724.652362
LDWP,1,20202320,3759.604586
LDWP,1,20202321,3630.550221
LDWP,1,20202322,3358.102118
LDWP,1,20202323,3034.569995
LDWP,1,20202324,2781.838531
LDWP,1,20202401,2430.523871
LDWP,1,20202402,2369.581532
LDWP,1,20202403,2363.308056
LDWP,1,20202404,2381.232273
LDWP,1,20202405,2476.230625
LDWP,1,20202406,2791.69685
LDWP,1,20202407,2962.873126
LDWP,1,20202408,3159.143306
LDWP,1,20202409,3384.092233
LDWP,1,20202410,3588.428311
LDWP,1,20202411,3809.792395
LDWP,1,20202412,3974.695194
LDWP,1,20202413,4123.466198
LDWP,1,20202414,4236.388767
LDWP,1,20202415,4286.576576
LDWP,1,20202416,4241.766033
LDWP,1,20202417,4049.080696
LDWP,1,20202418,3995.308044
LDWP,1,20202419,3897.62106
LDWP,1,20202420,3711.209199
LDWP,1,20202421,3455.789102
LDWP,1,20202422,3139.426666
LDWP,1,20202423,2856.224033
LDWP,1,20202424,2615.143309
LDWP,1,20202501,2376.751219
LDWP,1,20202502,2267.413493
LDWP,1,20202503,2219.018106
LDWP,1,20202504,2206.471154
LDWP,1,20202505,2246.800643
LDWP,1,20202506,2432.316293
LDWP,1,20202507,2687.73639
LDWP,1,20202508,2916.270161
LDWP,1,20202509,3105.370654
LDWP,1,20202510,3243.387127
LDWP,1,20202511,3341.074111
LDWP,1,20202512,3408.289926
LDWP,1,20202513,3449.515626
LDWP,1,20202514,3471.024687
LDWP,1,20202515,3467.439844
LDWP,1,20202516,3409.186137
LDWP,1,20202517,3410.082348
LDWP,1,20202518,3595.597998
LDWP,1,20202519,3566.91925
LDWP,1,20202520,3448.619416
LDWP,1,20202521,3332.112003
LDWP,1,20202522,3139.426666
LDWP,1,20202523,2866.082352
LDWP,1,20202524,2629.482683
LDWP,1,20202601,2740.612831
LDWP,1,20202602,2597.219092
LDWP,1,20202603,2513.871481
LDWP,1,20202604,2478.023047
LDWP,1,20202605,2478.919258
LDWP,1,20202606,2548.823705
LDWP,1,20202607,2659.057642
LDWP,1,20202608,2737.027987
LDWP,1,20202609,2904.619419
LDWP,1,20202610,2992.448084
LDWP,1,20202611,3059.663899
LDWP,1,20202612,3025.607886
LDWP,1,20202613,2962.873126
LDWP,1,20202614,2880.421726
LDWP,1,20202615,2815.894544
LDWP,1,20202616,2823.960441
LDWP,1,20202617,2935.090589
LDWP,1,20202618,3339.28169
LDWP,1,20202619,3384.988444
LDWP,1,20202620,3358.998329
LDWP,1,20202621,3305.225677
LDWP,1,20202622,3212.019747
LDWP,1,20202623,3067.729797
LDWP,1,20202624,2878.629304
LDWP,1,20202701,2742.331878
LDWP,1,20202702,2608.293467
LDWP,1,20202703,2528.885536
LDWP,1,20202704,2507.297912
LDWP,1,20202705,2540.988115
LDWP,1,20202706,2704.748209
LDWP,1,20202707,3019.039996
LDWP,1,20202708,3198.458388
LDWP,1,20202709,3377.97998
LDWP,1,20202710,3456.740564
LDWP,1,20202711,3505.648119
LDWP,1,20202712,3506.539394
LDWP,1,20202713,3484.49206
LDWP,1,20202714,3433.079552
LDWP,1,20202715,3405.759621
LDWP,1,20202716,3344.927742
LDWP,1,20202717,3382.717812
LDWP,1,20202718,3688.659757
LDWP,1,20202719,3721.017738
LDWP,1,20202720,3663.516414
LDWP,1,20202721,3581.603531
LDWP,1,20202722,3432.563551
LDWP,1,20202723,3180.210701
LDWP,1,20202724,2919.902046
LDWP,1,20202801,2503.592084
LDWP,1,20202802,2376.543147
LDWP,1,20202803,2321.912667
LDWP,1,20202804,2268.989683
LDWP,1,20202805,2311.132928
LDWP,1,20202806,2475.34335
LDWP,1,20202807,2807.169804
LDWP,1,20202808,3009.348551
LDWP,1,20202809,3190.502584
LDWP,1,20202810,3346.513274
LDWP,1,20202811,3487.916433
LDWP,1,20202812,3562.680351
LDWP,1,20202813,3585.074813
